agency_id,url_attempted,last_attempt_date,status_code,notes
2505,https://transparency.flocksafety.com/toledo-oh-pd,NA,404,NA
2523,https://transparency.flocksafety.com/trenton-oh-pd,NA,404,NA
2529,https://transparency.flocksafety.com/troy-oh-pd,NA,404,NA
2532,https://transparency.flocksafety.com/trumbull-county-oh-so,NA,404,NA
2544,https://transparency.flocksafety.com/twinsburg-oh-pd,NA,404,NA
2556,https://transparency.flocksafety.com/union-city-oh-pd,NA,404,NA
2561,https://transparency.flocksafety.com/union-oh-pd,NA,404,NA
2563,https://transparency.flocksafety.com/university-circle-oh-pd,NA,404,NA
2565,https://transparency.flocksafety.com/university-of-akron-oh-pd,NA,404,NA
2587,https://transparency.flocksafety.com/university-of-toledo-oh-pd,NA,404,NA
2591,https://transparency.flocksafety.com/upper-arlington-oh-pd,NA,404,NA
2609,https://transparency.flocksafety.com/vandalia-oh-pd,NA,404,NA
2689,https://transparency.flocksafety.com/wellington-oh-pd,NA,404,NA
2696,https://transparency.flocksafety.com/west-carrollton-oh-pd,NA,404,NA
2697,https://transparency.flocksafety.com/west-chester-oh-pd,NA,404,NA
2721,https://transparency.flocksafety.com/westfield-center-oh-pd,NA,404,NA
2722,https://transparency.flocksafety.com/westfield-in-pd,NA,404,NA
2724,https://transparency.flocksafety.com/westlake-oh-pd,NA,404,NA
2747,https://transparency.flocksafety.com/wi-department-of-justice,NA,404,NA
2763,https://transparency.flocksafety.com/willoughby-hills-oh-pd,NA,404,NA
2764,https://transparency.flocksafety.com/willoughby-oh-pd,NA,404,NA
2809,https://transparency.flocksafety.com/xenia-oh-pd,NA,404,NA
2819,https://transparency.flocksafety.com/zanesville-oh-pd,NA,404,NA
21,https://transparency.flocksafety.com/alachua-county-fl-so,NA,404,NA
22,https://transparency.flocksafety.com/alachua-fl-pd,NA,404,NA
27,https://transparency.flocksafety.com/albany-ga-pd,NA,404,NA
45,https://transparency.flocksafety.com/alpharetta-ga-pd,NA,404,NA
47,https://transparency.flocksafety.com/altamonte-springs-fl-pd,NA,404,NA
70,https://transparency.flocksafety.com/apopka-fl-pd,NA,404,NA
98,https://transparency.flocksafety.com/atlantis-fl-pd,NA,404,NA
125,https://transparency.flocksafety.com/backtrace-nj-state-police,NA,404,NA
159,https://transparency.flocksafety.com/bartow-fl-pd,NA,404,NA
164,https://transparency.flocksafety.com/bay-county-fl-so,NA,404,NA
165,https://transparency.flocksafety.com/bay-harbor-island-fl-pd,NA,404,NA
165,https://transparency.flocksafety.com/bay-harbor-islands-fl-pd,NA,404,NA
235,https://transparency.flocksafety.com/blountstown-fl-pd,NA,404,NA
246,https://transparency.flocksafety.com/bonifay-fl-pd,NA,404,NA
260,https://transparency.flocksafety.com/boynton-beach-fl-pd,NA,404,NA
261,https://transparency.flocksafety.com/bradenton-fl-pd,NA,404,NA
262,https://transparency.flocksafety.com/bradford-county-fl-so,NA,404,NA
296,https://transparency.flocksafety.com/brookhaven-ga-pd,NA,404,NA
400,https://transparency.flocksafety.com/cape-coral-fl-pd,NA,404,NA
410,https://transparency.flocksafety.com/carroll-county-ga-so,NA,404,NA
422,https://transparency.flocksafety.com/casselberry-fl-pd,NA,404,NA
